"","Group","Whitehall","Gender","Date","Civil.Service.grad","count","total","share","grp"
"1244","FCO","WH","Male",2010,"SEO/HEO",1260,6010,0.209650582362729,"FCOMale"
"1245","FCO","WH","Male",2010,"SCS",300,6010,0.0499168053244592,"FCOMale"
"1246","FCO","WH","Male",2011,"AO/AA",500,5750,0.0869565217391304,"FCOMale"
"1247","FCO","WH","Male",2011,"EO",660,5750,0.114782608695652,"FCOMale"
"1248","FCO","WH","Male",2011,"G6/G7",720,5750,0.125217391304348,"FCOMale"
"1249","FCO","WH","Male",2011,"SEO/HEO",1230,5750,0.213913043478261,"FCOMale"
"1250","FCO","WH","Male",2011,"SCS",280,5750,0.048695652173913,"FCOMale"
"1251","FCO","WH","Male",2012,"AO/AA",490,6560,0.0746951219512195,"FCOMale"
"1252","FCO","WH","Male",2012,"EO",710,6560,0.108231707317073,"FCOMale"
"1253","FCO","WH","Male",2012,"G6/G7",840,6560,0.128048780487805,"FCOMale"
"1254","FCO","WH","Male",2012,"SEO/HEO",1360,6560,0.207317073170732,"FCOMale"
"1255","FCO","WH","Male",2012,"SCS",350,6560,0.0533536585365854,"FCOMale"
"1256","FCO","WH","Male",2013,"AO/AA",350,4840,0.0723140495867769,"FCOMale"
"1257","FCO","WH","Male",2013,"EO",400,4840,0.0826446280991736,"FCOMale"
"1258","FCO","WH","Male",2013,"G6/G7",750,4840,0.15495867768595,"FCOMale"
"1259","FCO","WH","Male",2013,"SEO/HEO",940,4840,0.194214876033058,"FCOMale"
"1260","FCO","WH","Male",2013,"SCS",310,4840,0.0640495867768595,"FCOMale"
"1261","HMRC","NWH","Female",2008,"AO/AA",33720,95370,0.353570305127399,"HMRCFemale"
"1262","HMRC","NWH","Female",2008,"EO",12760,95370,0.133794694348328,"HMRCFemale"
"1263","HMRC","NWH","Female",2008,"G6/G7",1330,95370,0.013945685225962,"HMRCFemale"
"1264","HMRC","NWH","Female",2008,"SEO/HEO",6800,95370,0.071301247771836,"HMRCFemale"
"1265","HMRC","NWH","Female",2008,"SCS",110,95370,0.00115340253748558,"HMRCFemale"
"1266","HMRC","NWH","Female",2009,"AO/AA",32040,93120,0.344072164948454,"HMRCFemale"
"1267","HMRC","NWH","Female",2009,"EO",12520,93120,0.134450171821306,"HMRCFemale"
"1268","HMRC","NWH","Female",2009,"G6/G7",1490,93120,0.0160008591065292,"HMRCFemale"
"1269","HMRC","NWH","Female",2009,"SEO/HEO",7010,93120,0.0752792096219931,"HMRCFemale"
"1270","HMRC","NWH","Female",2009,"SCS",140,93120,0.00150343642611684,"HMRCFemale"
"1271","HMRC","NWH","Female",2010,"AO/AA",29560,87370,0.338331234977681,"HMRCFemale"
"1272","HMRC","NWH","Female",2010,"EO",11870,87370,0.135858990500172,"HMRCFemale"
"1273","HMRC","NWH","Female",2010,"G6/G7",1470,87370,0.0168249971386059,"HMRCFemale"
"1274","HMRC","NWH","Female",2010,"SEO/HEO",6770,87370,0.0774865514478654,"HMRCFemale"
"1275","HMRC","NWH","Female",2010,"SCS",130,87370,0.00148792491701957,"HMRCFemale"
"1276","HMRC","NWH","Female",2011,"AO/AA",27170,78590,0.345718284769055,"HMRCFemale"
"1277","HMRC","NWH","Female",2011,"EO",10560,78590,0.134368240234126,"HMRCFemale"
"1278","HMRC","NWH","Female",2011,"G6/G7",1470,78590,0.0187046698053187,"HMRCFemale"
"1279","HMRC","NWH","Female",2011,"SEO/HEO",6390,78590,0.0813080544598549,"HMRCFemale"
"1280","HMRC","NWH","Female",2011,"SCS",120,78590,0.00152691182084235,"HMRCFemale"
"1281","HMRC","NWH","Female",2012,"AO/AA",27570,78860,0.349606898300786,"HMRCFemale"
"1282","HMRC","NWH","Female",2012,"EO",10250,78860,0.129977174740046,"HMRCFemale"
"1283","HMRC","NWH","Female",2012,"G6/G7",1490,78860,0.0188942429622115,"HMRCFemale"
"1284","HMRC","NWH","Female",2012,"SEO/HEO",6310,78860,0.0800152168399696,"HMRCFemale"
"1285","HMRC","NWH","Female",2012,"SCS",140,78860,0.0017752979964494,"HMRCFemale"
"1286","HMRC","NWH","Female",2013,"AO/AA",26160,76700,0.341069100391134,"HMRCFemale"
"1287","HMRC","NWH","Female",2013,"EO",9970,76700,0.129986962190352,"HMRCFemale"
"1288","HMRC","NWH","Female",2013,"G6/G7",1620,76700,0.0211212516297262,"HMRCFemale"
"1289","HMRC","NWH","Female",2013,"SEO/HEO",6460,76700,0.0842242503259452,"HMRCFemale"
"1290","HMRC","NWH","Female",2013,"SCS",120,76700,0.0015645371577575,"HMRCFemale"
"1291","HMRC","NWH","Male",2008,"AO/AA",17250,95370,0.180874488832966,"HMRCMale"
"1292","HMRC","NWH","Male",2008,"EO",10430,95370,0.10936353150886,"HMRCMale"
"1293","HMRC","NWH","Male",2008,"G6/G7",2660,95370,0.0278913704519241,"HMRCMale"
"1294","HMRC","NWH","Male",2008,"SEO/HEO",10000,95370,0.104854776135053,"HMRCMale"
"1295","HMRC","NWH","Male",2008,"SCS",300,95370,0.00314564328405159,"HMRCMale"
"1296","HMRC","NWH","Male",2009,"AO/AA",16950,93120,0.182023195876289,"HMRCMale"
"1297","HMRC","NWH","Male",2009,"EO",10020,93120,0.107603092783505,"HMRCMale"
"1298","HMRC","NWH","Male",2009,"G6/G7",2760,93120,0.029639175257732,"HMRCMale"
"1299","HMRC","NWH","Male",2009,"SEO/HEO",9870,93120,0.105992268041237,"HMRCMale"
"1300","HMRC","NWH","Male",2009,"SCS",340,93120,0.00365120274914089,"HMRCMale"
"1301","HMRC","NWH","Male",2010,"AO/AA",15430,87370,0.176605242073938,"HMRCMale"
"1302","HMRC","NWH","Male",2010,"EO",9660,87370,0.110564266910839,"HMRCMale"
"1303","HMRC","NWH","Male",2010,"G6/G7",2680,87370,0.0306741444431727,"HMRCMale"
"1304","HMRC","NWH","Male",2010,"SEO/HEO",9500,87370,0.108732974705276,"HMRCMale"
"1305","HMRC","NWH","Male",2010,"SCS",290,87370,0.00331921712258212,"HMRCMale"
"1306","HMRC","NWH","Male",2011,"AO/AA",13870,78590,0.176485557959028,"HMRCMale"
"1307","HMRC","NWH","Male",2011,"EO",7560,78590,0.0961954447130678,"HMRCMale"
"1308","HMRC","NWH","Male",2011,"G6/G7",2640,78590,0.0335920600585316,"HMRCMale"
"1309","HMRC","NWH","Male",2011,"SEO/HEO",8550,78590,0.108792467235017,"HMRCMale"
"1310","HMRC","NWH","Male",2011,"SCS",270,78590,0.00343555159689528,"HMRCMale"
"1311","HMRC","NWH","Male",2012,"AO/AA",14690,78860,0.186279482627441,"HMRCMale"
"1312","HMRC","NWH","Male",2012,"EO",7270,78860,0.0921886888156226,"HMRCMale"
"1313","HMRC","NWH","Male",2012,"G6/G7",2590,78860,0.032843012934314,"HMRCMale"
"1314","HMRC","NWH","Male",2012,"SEO/HEO",8330,78860,0.10563023078874,"HMRCMale"
"1315","HMRC","NWH","Male",2012,"SCS",260,78860,0.00329698199340604,"HMRCMale"
"1316","HMRC","NWH","Male",2013,"AO/AA",13930,76700,0.181616688396349,"HMRCMale"
"1317","HMRC","NWH","Male",2013,"EO",7060,76700,0.0920469361147327,"HMRCMale"
"1318","HMRC","NWH","Male",2013,"G6/G7",2660,76700,0.0346805736636245,"HMRCMale"
"1319","HMRC","NWH","Male",2013,"SEO/HEO",8030,76700,0.104693611473272,"HMRCMale"
"1320","HMRC","NWH","Male",2013,"SCS",210,76700,0.00273794002607562,"HMRCMale"
"1321","HMT","NWH","Female",2008,"AO/AA",1010,4750,0.212631578947368,"HMTFemale"
"1322","HMT","NWH","Female",2008,"EO",520,4750,0.109473684210526,"HMTFemale"
"1323","HMT","NWH","Female",2008,"G6/G7",230,4750,0.0484210526315789,"HMTFemale"
"1324","HMT","NWH","Female",2008,"SEO/HEO",650,4750,0.136842105263158,"HMTFemale"
"1325","HMT","NWH","Female",2008,"SCS",30,4750,0.00631578947368421,"HMTFemale"
"1326","HMT","NWH","Female",2009,"AO/AA",1230,5460,0.225274725274725,"HMTFemale"
"1327","HMT","NWH","Female",2009,"EO",490,5460,0.0897435897435897,"HMTFemale"
"1328","HMT","NWH","Female",2009,"G6/G7",250,5460,0.0457875457875458,"HMTFemale"
"1329","HMT","NWH","Female",2009,"SEO/HEO",670,5460,0.122710622710623,"HMTFemale"
"1330","HMT","NWH","Female",2009,"SCS",30,5460,0.00549450549450549,"HMTFemale"
"1331","HMT","NWH","Female",2010,"AO/AA",1130,4860,0.232510288065844,"HMTFemale"
"1332","HMT","NWH","Female",2010,"EO",500,4860,0.102880658436214,"HMTFemale"
"1333","HMT","NWH","Female",2010,"G6/G7",270,4860,0.0555555555555556,"HMTFemale"
"1334","HMT","NWH","Female",2010,"SEO/HEO",710,4860,0.146090534979424,"HMTFemale"
"1335","HMT","NWH","Female",2010,"SCS",20,4860,0.00411522633744856,"HMTFemale"
"1336","HMT","NWH","Female",2011,"AO/AA",1080,4390,0.246013667425968,"HMTFemale"
"1337","HMT","NWH","Female",2011,"EO",470,4390,0.107061503416856,"HMTFemale"
"1338","HMT","NWH","Female",2011,"G6/G7",170,4390,0.0387243735763098,"HMTFemale"
"1339","HMT","NWH","Female",2011,"SEO/HEO",650,4390,0.148063781321185,"HMTFemale"
"1340","HMT","NWH","Female",2011,"SCS",10,4390,0.00227790432801822,"HMTFemale"
"1341","HMT","NWH","Female",2012,"AO/AA",1010,4170,0.24220623501199,"HMTFemale"
"1342","HMT","NWH","Female",2012,"EO",410,4170,0.0983213429256595,"HMTFemale"
"1343","HMT","NWH","Female",2012,"G6/G7",170,4170,0.0407673860911271,"HMTFemale"
"1344","HMT","NWH","Female",2012,"SEO/HEO",630,4170,0.151079136690647,"HMTFemale"
"1345","HMT","NWH","Female",2012,"SCS",20,4170,0.00479616306954436,"HMTFemale"
"1346","HMT","NWH","Female",2013,"AO/AA",950,4060,0.233990147783251,"HMTFemale"
"1347","HMT","NWH","Female",2013,"EO",400,4060,0.0985221674876847,"HMTFemale"
"1348","HMT","NWH","Female",2013,"G6/G7",160,4060,0.0394088669950739,"HMTFemale"
"1349","HMT","NWH","Female",2013,"SEO/HEO",650,4060,0.160098522167488,"HMTFemale"
"1350","HMT","NWH","Female",2013,"SCS",30,4060,0.00738916256157635,"HMTFemale"
"1351","HMT","NWH","Male",2008,"AO/AA",470,4750,0.0989473684210526,"HMTMale"
"1352","HMT","NWH","Male",2008,"EO",560,4750,0.117894736842105,"HMTMale"
"1353","HMT","NWH","Male",2008,"G6/G7",350,4750,0.0736842105263158,"HMTMale"
"1354","HMT","NWH","Male",2008,"SEO/HEO",900,4750,0.189473684210526,"HMTMale"
"1355","HMT","NWH","Male",2008,"SCS",80,4750,0.0168421052631579,"HMTMale"
"1356","HMT","NWH","Male",2009,"AO/AA",1000,5460,0.183150183150183,"HMTMale"
"1357","HMT","NWH","Male",2009,"EO",710,5460,0.13003663003663,"HMTMale"
"1358","HMT","NWH","Male",2009,"G6/G7",360,5460,0.0659340659340659,"HMTMale"
"1359","HMT","NWH","Male",2009,"SEO/HEO",650,5460,0.119047619047619,"HMTMale"
"1360","HMT","NWH","Male",2009,"SCS",80,5460,0.0146520146520147,"HMTMale"
"1361","HMT","NWH","Male",2010,"AO/AA",910,4860,0.187242798353909,"HMTMale"
"1362","HMT","NWH","Male",2010,"EO",270,4860,0.0555555555555556,"HMTMale"
"1363","HMT","NWH","Male",2010,"G6/G7",380,4860,0.0781893004115226,"HMTMale"
"1364","HMT","NWH","Male",2010,"SEO/HEO",640,4860,0.131687242798354,"HMTMale"
"1365","HMT","NWH","Male",2010,"SCS",80,4860,0.0164609053497942,"HMTMale"
"1366","HMT","NWH","Male",2011,"AO/AA",840,4390,0.191343963553531,"HMTMale"
"1367","HMT","NWH","Male",2011,"EO",240,4390,0.0546697038724374,"HMTMale"
"1368","HMT","NWH","Male",2011,"G6/G7",290,4390,0.0660592255125285,"HMTMale"
"1369","HMT","NWH","Male",2011,"SEO/HEO",600,4390,0.136674259681093,"HMTMale"
"1370","HMT","NWH","Male",2011,"SCS",50,4390,0.0113895216400911,"HMTMale"
"1371","HMT","NWH","Male",2012,"AO/AA",750,4170,0.179856115107914,"HMTMale"
"1372","HMT","NWH","Male",2012,"EO",230,4170,0.0551558752997602,"HMTMale"
"1373","HMT","NWH","Male",2012,"G6/G7",280,4170,0.0671462829736211,"HMTMale"
"1374","HMT","NWH","Male",2012,"SEO/HEO",600,4170,0.143884892086331,"HMTMale"
"1375","HMT","NWH","Male",2012,"SCS",60,4170,0.0143884892086331,"HMTMale"
"1376","HMT","NWH","Male",2013,"AO/AA",700,4060,0.172413793103448,"HMTMale"
"1377","HMT","NWH","Male",2013,"EO",230,4060,0.0566502463054187,"HMTMale"
"1378","HMT","NWH","Male",2013,"G6/G7",280,4060,0.0689655172413793,"HMTMale"
"1379","HMT","NWH","Male",2013,"SEO/HEO",590,4060,0.145320197044335,"HMTMale"
"1380","HMT","NWH","Male",2013,"SCS",50,4060,0.0123152709359606,"HMTMale"
"1381","HMT","WH","Female",2008,"AO/AA",100,1160,0.0862068965517241,"HMTFemale"
"1382","HMT","WH","Female",2008,"EO",90,1160,0.0775862068965517,"HMTFemale"
"1383","HMT","WH","Female",2008,"G6/G7",120,1160,0.103448275862069,"HMTFemale"
"1384","HMT","WH","Female",2008,"SEO/HEO",160,1160,0.137931034482759,"HMTFemale"
"1385","HMT","WH","Female",2008,"SCS",40,1160,0.0344827586206897,"HMTFemale"
"1386","HMT","WH","Female",2009,"AO/AA",110,1330,0.0827067669172932,"HMTFemale"
"1387","HMT","WH","Female",2009,"EO",100,1330,0.075187969924812,"HMTFemale"
"1388","HMT","WH","Female",2009,"G6/G7",160,1330,0.120300751879699,"HMTFemale"
"1389","HMT","WH","Female",2009,"SEO/HEO",210,1330,0.157894736842105,"HMTFemale"
"1390","HMT","WH","Female",2009,"SCS",30,1330,0.0225563909774436,"HMTFemale"
"1391","HMT","WH","Female",2010,"AO/AA",80,1450,0.0551724137931034,"HMTFemale"
"1392","HMT","WH","Female",2010,"EO",120,1450,0.0827586206896552,"HMTFemale"
"1393","HMT","WH","Female",2010,"G6/G7",170,1450,0.117241379310345,"HMTFemale"
"1394","HMT","WH","Female",2010,"SEO/HEO",210,1450,0.144827586206897,"HMTFemale"
"1395","HMT","WH","Female",2010,"SCS",60,1450,0.0413793103448276,"HMTFemale"
"1396","HMT","WH","Female",2011,"AO/AA",90,1340,0.0671641791044776,"HMTFemale"
"1397","HMT","WH","Female",2011,"EO",110,1340,0.082089552238806,"HMTFemale"
"1398","HMT","WH","Female",2011,"G6/G7",170,1340,0.126865671641791,"HMTFemale"
"1399","HMT","WH","Female",2011,"SEO/HEO",210,1340,0.156716417910448,"HMTFemale"
"1400","HMT","WH","Female",2011,"SCS",50,1340,0.0373134328358209,"HMTFemale"
"1401","HMT","WH","Female",2012,"AO/AA",70,1070,0.0654205607476635,"HMTFemale"
"1402","HMT","WH","Female",2012,"EO",100,1070,0.0934579439252336,"HMTFemale"
"1403","HMT","WH","Female",2012,"G6/G7",140,1070,0.130841121495327,"HMTFemale"
"1404","HMT","WH","Female",2012,"SEO/HEO",160,1070,0.149532710280374,"HMTFemale"
"1405","HMT","WH","Female",2012,"SCS",50,1070,0.0467289719626168,"HMTFemale"
"1406","HMT","WH","Female",2013,"AO/AA",70,1240,0.0564516129032258,"HMTFemale"
"1407","HMT","WH","Female",2013,"EO",100,1240,0.0806451612903226,"HMTFemale"
"1408","HMT","WH","Female",2013,"G6/G7",160,1240,0.129032258064516,"HMTFemale"
"1409","HMT","WH","Female",2013,"SEO/HEO",210,1240,0.169354838709677,"HMTFemale"
"1410","HMT","WH","Female",2013,"SCS",50,1240,0.0403225806451613,"HMTFemale"
"1411","HMT","WH","Male",2008,"AO/AA",60,1160,0.0517241379310345,"HMTMale"
"1412","HMT","WH","Male",2008,"EO",70,1160,0.0603448275862069,"HMTMale"
"1413","HMT","WH","Male",2008,"G6/G7",220,1160,0.189655172413793,"HMTMale"
"1414","HMT","WH","Male",2008,"SEO/HEO",220,1160,0.189655172413793,"HMTMale"
"1415","HMT","WH","Male",2008,"SCS",70,1160,0.0603448275862069,"HMTMale"
"1416","HMT","WH","Male",2009,"AO/AA",60,1330,0.0451127819548872,"HMTMale"
"1417","HMT","WH","Male",2009,"EO",70,1330,0.0526315789473684,"HMTMale"
"1418","HMT","WH","Male",2009,"G6/G7",260,1330,0.195488721804511,"HMTMale"
"1419","HMT","WH","Male",2009,"SEO/HEO",280,1330,0.210526315789474,"HMTMale"
"1420","HMT","WH","Male",2009,"SCS",60,1330,0.0451127819548872,"HMTMale"
"1421","HMT","WH","Male",2010,"AO/AA",40,1450,0.0275862068965517,"HMTMale"
"1422","HMT","WH","Male",2010,"EO",70,1450,0.0482758620689655,"HMTMale"
"1423","HMT","WH","Male",2010,"G6/G7",300,1450,0.206896551724138,"HMTMale"
"1424","HMT","WH","Male",2010,"SEO/HEO",300,1450,0.206896551724138,"HMTMale"
"1425","HMT","WH","Male",2010,"SCS",100,1450,0.0689655172413793,"HMTMale"
"1426","HMT","WH","Male",2011,"AO/AA",30,1340,0.0223880597014925,"HMTMale"
"1427","HMT","WH","Male",2011,"EO",60,1340,0.0447761194029851,"HMTMale"
"1428","HMT","WH","Male",2011,"G6/G7",280,1340,0.208955223880597,"HMTMale"
"1429","HMT","WH","Male",2011,"SEO/HEO",260,1340,0.194029850746269,"HMTMale"
"1430","HMT","WH","Male",2011,"SCS",80,1340,0.0597014925373134,"HMTMale"
"1431","HMT","WH","Male",2012,"AO/AA",20,1070,0.0186915887850467,"HMTMale"
"1432","HMT","WH","Male",2012,"EO",50,1070,0.0467289719626168,"HMTMale"
"1433","HMT","WH","Male",2012,"G6/G7",220,1070,0.205607476635514,"HMTMale"
"1434","HMT","WH","Male",2012,"SEO/HEO",200,1070,0.186915887850467,"HMTMale"
"1435","HMT","WH","Male",2012,"SCS",70,1070,0.0654205607476635,"HMTMale"
"1436","HMT","WH","Male",2013,"AO/AA",20,1240,0.0161290322580645,"HMTMale"
"1437","HMT","WH","Male",2013,"EO",50,1240,0.0403225806451613,"HMTMale"
"1438","HMT","WH","Male",2013,"G6/G7",250,1240,0.201612903225806,"HMTMale"
"1439","HMT","WH","Male",2013,"SEO/HEO",270,1240,0.217741935483871,"HMTMale"
"1440","HMT","WH","Male",2013,"SCS",70,1240,0.0564516129032258,"HMTMale"
"1441","HO","NWH","Female",2008,"AO/AA",6300,26910,0.234113712374582,"HOFemale"
"1442","HO","NWH","Female",2008,"EO",5240,26910,0.19472315124489,"HOFemale"
"1443","HO","NWH","Female",2008,"G6/G7",630,26910,0.0234113712374582,"HOFemale"
"1444","HO","NWH","Female",2008,"SEO/HEO",3110,26910,0.115570419918246,"HOFemale"
"1445","HO","NWH","Female",2008,"SCS",70,26910,0.00260126347082869,"HOFemale"
"1446","HO","NWH","Female",2009,"AO/AA",5920,26240,0.225609756097561,"HOFemale"
"1447","HO","NWH","Female",2009,"EO",5120,26240,0.195121951219512,"HOFemale"
"1448","HO","NWH","Female",2009,"G6/G7",680,26240,0.0259146341463415,"HOFemale"
"1449","HO","NWH","Female",2009,"SEO/HEO",2980,26240,0.113567073170732,"HOFemale"
"1450","HO","NWH","Female",2009,"SCS",80,26240,0.00304878048780488,"HOFemale"
"1451","HO","NWH","Female",2010,"AO/AA",5740,27040,0.212278106508876,"HOFemale"
"1452","HO","NWH","Female",2010,"EO",5290,27040,0.195636094674556,"HOFemale"
"1453","HO","NWH","Female",2010,"G6/G7",830,27040,0.0306952662721893,"HOFemale"
"1454","HO","NWH","Female",2010,"SEO/HEO",3290,27040,0.121671597633136,"HOFemale"
"1455","HO","NWH","Female",2010,"SCS",90,27040,0.00332840236686391,"HOFemale"
"1456","HO","NWH","Female",2011,"AO/AA",5980,29660,0.20161834120027,"HOFemale"
"1457","HO","NWH","Female",2011,"EO",5670,29660,0.191166554281861,"HOFemale"
"1458","HO","NWH","Female",2011,"G6/G7",780,29660,0.026298044504383,"HOFemale"
"1459","HO","NWH","Female",2011,"SEO/HEO",3210,29660,0.108226567768038,"HOFemale"
"1460","HO","NWH","Female",2011,"SCS",70,29660,0.00236008091706001,"HOFemale"
"1461","HO","NWH","Female",2012,"AO/AA",5130,26350,0.194686907020873,"HOFemale"
"1462","HO","NWH","Female",2012,"EO",4920,26350,0.186717267552182,"HOFemale"
"1463","HO","NWH","Female",2012,"G6/G7",750,26350,0.0284629981024668,"HOFemale"
"1464","HO","NWH","Female",2012,"SEO/HEO",2890,26350,0.109677419354839,"HOFemale"
"1465","HO","NWH","Female",2012,"SCS",80,26350,0.00303605313092979,"HOFemale"
"1466","HO","NWH","Female",2013,"AO/AA",4810,26450,0.181852551984877,"HOFemale"
"1467","HO","NWH","Female",2013,"EO",5190,26450,0.196219281663516,"HOFemale"
"1468","HO","NWH","Female",2013,"G6/G7",800,26450,0.0302457466918715,"HOFemale"
"1469","HO","NWH","Female",2013,"SEO/HEO",2900,26450,0.109640831758034,"HOFemale"
"1470","HO","NWH","Female",2013,"SCS",80,26450,0.00302457466918715,"HOFemale"
"1471","HO","NWH","Male",2008,"AO/AA",3850,26910,0.143069490895578,"HOMale"
"1472","HO","NWH","Male",2008,"EO",4010,26910,0.149015235971758,"HOMale"
"1473","HO","NWH","Male",2008,"G6/G7",770,26910,0.0286138981791156,"HOMale"
"1474","HO","NWH","Male",2008,"SEO/HEO",2800,26910,0.104050538833148,"HOMale"
"1475","HO","NWH","Male",2008,"SCS",150,26910,0.00557413600891862,"HOMale"
"1476","HO","NWH","Male",2009,"AO/AA",3700,26240,0.141006097560976,"HOMale"
"1477","HO","NWH","Male",2009,"EO",4020,26240,0.153201219512195,"HOMale"
"1478","HO","NWH","Male",2009,"G6/G7",790,26240,0.0301067073170732,"HOMale"
"1479","HO","NWH","Male",2009,"SEO/HEO",2780,26240,0.10594512195122,"HOMale"
"1480","HO","NWH","Male",2009,"SCS",170,26240,0.00647865853658537,"HOMale"
"1481","HO","NWH","Male",2010,"AO/AA",3650,27040,0.134985207100592,"HOMale"
"1482","HO","NWH","Male",2010,"EO",4060,27040,0.150147928994083,"HOMale"
"1483","HO","NWH","Male",2010,"G6/G7",950,27040,0.0351331360946746,"HOMale"
"1484","HO","NWH","Male",2010,"SEO/HEO",2970,27040,0.109837278106509,"HOMale"
"1485","HO","NWH","Male",2010,"SCS",160,27040,0.00591715976331361,"HOMale"
"1486","HO","NWH","Male",2011,"AO/AA",4190,29660,0.141267700606878,"HOMale"
"1487","HO","NWH","Male",2011,"EO",5460,29660,0.184086311530681,"HOMale"
"1488","HO","NWH","Male",2011,"G6/G7",910,29660,0.0306810519217802,"HOMale"
"1489","HO","NWH","Male",2011,"SEO/HEO",3270,29660,0.110249494268375,"HOMale"
"1490","HO","NWH","Male",2011,"SCS",140,29660,0.00472016183412003,"HOMale"
"1491","HO","NWH","Male",2012,"AO/AA",3630,26350,0.137760910815939,"HOMale"
"1492","HO","NWH","Male",2012,"EO",4930,26350,0.187096774193548,"HOMale"
"1493","HO","NWH","Male",2012,"G6/G7",880,26350,0.0333965844402277,"HOMale"
"1494","HO","NWH","Male",2012,"SEO/HEO",3000,26350,0.113851992409867,"HOMale"
"1495","HO","NWH","Male",2012,"SCS",140,26350,0.00531309297912713,"HOMale"
"1496","HO","NWH","Male",2013,"AO/AA",3260,26450,0.123251417769376,"HOMale"
"1497","HO","NWH","Male",2013,"EO",5180,26450,0.195841209829868,"HOMale"
"1498","HO","NWH","Male",2013,"G6/G7",980,26450,0.0370510396975425,"HOMale"
"1499","HO","NWH","Male",2013,"SEO/HEO",3120,26450,0.117958412098299,"HOMale"
"1500","HO","NWH","Male",2013,"SCS",140,26450,0.00529300567107751,"HOMale"
"1501","MoD","NWH","Female",2008,"AO/AA",16250,81950,0.198291641244661,"MoDFemale"
"1502","MoD","NWH","Female",2008,"EO",4830,81950,0.0589383770591824,"MoDFemale"
"1503","MoD","NWH","Female",2008,"G6/G7",780,81950,0.00951799877974375,"MoDFemale"
"1504","MoD","NWH","Female",2008,"SEO/HEO",5680,81950,0.0693105552165955,"MoDFemale"
"1505","MoD","NWH","Female",2008,"SCS",40,81950,0.00048810250152532,"MoDFemale"
"1506","MoD","NWH","Female",2009,"AO/AA",15620,77860,0.20061649113794,"MoDFemale"
"1507","MoD","NWH","Female",2009,"EO",4860,77860,0.0624197277164141,"MoDFemale"
"1508","MoD","NWH","Female",2009,"G6/G7",820,77860,0.0105317236064732,"MoDFemale"
"1509","MoD","NWH","Female",2009,"SEO/HEO",6060,77860,0.0778320061649114,"MoDFemale"
"1510","MoD","NWH","Female",2009,"SCS",50,77860,0.000642178268687388,"MoDFemale"
"1511","MoD","NWH","Female",2010,"AO/AA",15380,77670,0.198017252478434,"MoDFemale"
"1512","MoD","NWH","Female",2010,"EO",4750,77670,0.0611561735547831,"MoDFemale"
"1513","MoD","NWH","Female",2010,"G6/G7",910,77670,0.0117162353547058,"MoDFemale"
"1514","MoD","NWH","Female",2010,"SEO/HEO",6260,77670,0.0805973992532509,"MoDFemale"
"1515","MoD","NWH","Female",2010,"SCS",60,77670,0.000772499034376207,"MoDFemale"
"1516","MoD","NWH","Female",2011,"AO/AA",14070,73730,0.190831411908314,"MoDFemale"
"1517","MoD","NWH","Female",2011,"EO",4430,73730,0.0600840906008409,"MoDFemale"
"1518","MoD","NWH","Female",2011,"G6/G7",920,73730,0.0124779601247796,"MoDFemale"
"1519","MoD","NWH","Female",2011,"SEO/HEO",6340,73730,0.0859894208598942,"MoDFemale"
"1520","MoD","NWH","Female",2011,"SCS",50,73730,0.0006781500067815,"MoDFemale"
"1521","MoD","NWH","Female",2012,"AO/AA",11000,62920,0.174825174825175,"MoDFemale"
"1522","MoD","NWH","Female",2012,"EO",3900,62920,0.0619834710743802,"MoDFemale"
"1523","MoD","NWH","Female",2012,"G6/G7",860,62920,0.0136681500317864,"MoDFemale"
"1524","MoD","NWH","Female",2012,"SEO/HEO",5730,62920,0.0910680228862047,"MoDFemale"
"1525","MoD","NWH","Female",2012,"SCS",50,62920,0.000794659885568977,"MoDFemale"
"1526","MoD","NWH","Female",2013,"AO/AA",9530,58440,0.163073237508556,"MoDFemale"
"1527","MoD","NWH","Female",2013,"EO",3740,58440,0.0639972621492129,"MoDFemale"
"1528","MoD","NWH","Female",2013,"G6/G7",940,58440,0.0160848733744011,"MoDFemale"
"1529","MoD","NWH","Female",2013,"SEO/HEO",5770,58440,0.0987337440109514,"MoDFemale"
"1530","MoD","NWH","Female",2013,"SCS",60,58440,0.00102669404517454,"MoDFemale"
"1531","MoD","NWH","Male",2008,"AO/AA",22300,81950,0.272117144600366,"MoDMale"
"1532","MoD","NWH","Male",2008,"EO",10400,81950,0.126906650396583,"MoDMale"
"1533","MoD","NWH","Male",2008,"G6/G7",3280,81950,0.0400244051250763,"MoDMale"
"1534","MoD","NWH","Male",2008,"SEO/HEO",14720,81950,0.179621720561318,"MoDMale"
"1535","MoD","NWH","Male",2008,"SCS",280,81950,0.00341671751067724,"MoDMale"
"1536","MoD","NWH","Male",2009,"AO/AA",19540,77860,0.250963267403031,"MoDMale"
"1537","MoD","NWH","Male",2009,"EO",10400,77860,0.133573079886977,"MoDMale"
"1538","MoD","NWH","Male",2009,"G6/G7",3300,77860,0.0423837657333676,"MoDMale"
"1539","MoD","NWH","Male",2009,"SEO/HEO",14540,77860,0.186745440534292,"MoDMale"
"1540","MoD","NWH","Male",2009,"SCS",270,77860,0.00346776265091189,"MoDMale"
"1541","MoD","NWH","Male",2010,"AO/AA",20690,77670,0.266383417020729,"MoDMale"
"1542","MoD","NWH","Male",2010,"EO",8990,77670,0.115746105317368,"MoDMale"
