"puborg","puburl","saved.as","extension","url","marked.as.csv","filetitle","pubtitle","pubdescription","date_year","month","senjun","organogram","staff","workforce","annual","payments","strategy","special","recruitment","meetings","earners","hospitality","expenses","spending","ministerial","travel","business","date","abbrev","coredept","include","filename"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms","Ministry of Justice_36","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219805/moj-senior-data.csv","TRUE","MoJ senior dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 June 2010.","2010","June","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010 June","MoJ",TRUE,TRUE,"Ministry of Justice_36.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms","Ministry of Justice_39","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219808/noms-senior-data.csv","TRUE","NOMS senior dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 June 2010.","2010","June","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010 June","MoJ",TRUE,TRUE,"Ministry of Justice_39.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms","Ministry of Justice_42","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219811/probation-trust-senior-data.csv","TRUE","Probation trusts senior dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 June 2010.","2010","June","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010 June","MoJ",TRUE,TRUE,"Ministry of Justice_42.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms","Ministry of Justice_44","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219813/ccrc-senior-staff-posts-data.csv","TRUE","CCRC senior staff posts","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 June 2010.","2010","June","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010 June","MoJ",TRUE,TRUE,"Ministry of Justice_44.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms","Ministry of Justice_47","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219816/cica-senior-staff-posts-data.csv","TRUE","CICA senior staff posts dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 June 2010.","2010","June","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010 June","MoJ",TRUE,TRUE,"Ministry of Justice_47.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms","Ministry of Justice_50","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219819/ico-senior-staff-posts-data.csv","TRUE","ICO senior staff posts dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 June 2010.","2010","June","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010 June","MoJ",TRUE,TRUE,"Ministry of Justice_50.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms","Ministry of Justice_53","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219822/jac-senior-staff-posts-data.csv","TRUE","JAC senior staff posts dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 June 2010.","2010","June","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010 June","MoJ",TRUE,TRUE,"Ministry of Justice_53.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms","Ministry of Justice_56","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219825/lsb-senior-staff-posts-data.csv","TRUE","LSB senior staff posts dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 June 2010.","2010","June","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010 June","MoJ",TRUE,TRUE,"Ministry of Justice_56.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms","Ministry of Justice_59","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219828/lsc-senior-staff-posts-data.csv","TRUE","LSC senior staff posts dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 June 2010.","2010","June","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010 June","MoJ",TRUE,TRUE,"Ministry of Justice_59.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms","Ministry of Justice_62","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219831/parole-board-data-senior1.csv","TRUE","Parole Board senior dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 June 2010.","2010","June","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010 June","MoJ",TRUE,TRUE,"Ministry of Justice_62.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms","Ministry of Justice_65","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219834/yjb-senior-staff-posts-data.csv","TRUE","YJB senior staff posts dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 June 2010.","2010","June","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010 June","MoJ",TRUE,TRUE,"Ministry of Justice_65.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms","Ministry of Justice_67","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219836/senior-salary-data.csv","TRUE","Senior salary dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 June 2010.","2010","June","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010 June","MoJ",TRUE,TRUE,"Ministry of Justice_67.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms--2","Ministry of Justice_5","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219838/moj-sept-2012-senior-data.csv","TRUE","Ministry of Justice senior dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 September2012.","2012","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 September","MoJ",TRUE,TRUE,"Ministry of Justice_5.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms--2","Ministry of Justice_7","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219840/noms-probation-trusts-2012-senior-data.csv","TRUE","NOMS senior dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 September2012.","2012","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 September","MoJ",TRUE,TRUE,"Ministry of Justice_7.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms--2","Ministry of Justice_9","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219842/ccrc-sep-2012-senior-data.csv","TRUE","CCRC senior dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 September2012.","2012","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 September","MoJ",TRUE,TRUE,"Ministry of Justice_9.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms--2","Ministry of Justice_11","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219844/CICA-senior-data.csv","TRUE","CICA senior dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 September2012.","2012","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 September","MoJ",TRUE,TRUE,"Ministry of Justice_11.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms--2","Ministry of Justice_13","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219846/ico-sep-2012-senior-data.csv","TRUE","ICO senior dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 September2012.","2012","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 September","MoJ",TRUE,TRUE,"Ministry of Justice_13.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms--2","Ministry of Justice_15","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219848/jac-2012-senior-data.csv","TRUE","JAC senior dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 September2012.","2012","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 September","MoJ",TRUE,TRUE,"Ministry of Justice_15.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms--2","Ministry of Justice_17","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219850/lsc-sep-2012-senior-data.csv","TRUE","LSC senior dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 September2012.","2012","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 September","MoJ",TRUE,TRUE,"Ministry of Justice_17.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms--2","Ministry of Justice_19","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219852/lsb-sep-2012-senior-data.csv","TRUE","LSB senior dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 September2012.","2012","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 September","MoJ",TRUE,TRUE,"Ministry of Justice_19.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms--2","Ministry of Justice_21","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219854/parole-board-2012-senior-data.csv","TRUE","Parole Board senior dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 September2012.","2012","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 September","MoJ",TRUE,TRUE,"Ministry of Justice_21.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms--2","Ministry of Justice_23","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219856/yjb-2012-senior-data.csv","TRUE","Organogram","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 September2012.","2012","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 September","MoJ",TRUE,TRUE,"Ministry of Justice_23.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms--2","Ministry of Justice_24","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/267064/yjb-2012-senior-data-1.csv","TRUE","YJB senior dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 September2012.","2012","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 September","MoJ",TRUE,TRUE,"Ministry of Justice_24.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms--2","Ministry of Justice_26","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219859/hmi-prisons-2012-senior-data.csv","TRUE","HM Inspectorate of Prisons senior dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 September2012.","2012","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 September","MoJ",TRUE,TRUE,"Ministry of Justice_26.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms--2","Ministry of Justice_28","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219861/hmi-probation-2012-senior-data.csv","TRUE","HM Inspectorate of Probation senior dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 September2012.","2012","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 September","MoJ",TRUE,TRUE,"Ministry of Justice_28.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms--2","Ministry of Justice_30","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219863/judicial-office-2012-senior-data.csv","TRUE","Judicial Office senior dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 September2012.","2012","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 September","MoJ",TRUE,TRUE,"Ministry of Justice_30.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms--2","Ministry of Justice_32","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219865/prisons-probation-ombudsman-Sep-2012-senior-data.csv","TRUE","Prisons and Probation Ombudsman senior dataset","Senior civil service salaries and organograms","Senior civil service salaries and organograms - 30 September2012.","2012","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 September","MoJ",TRUE,TRUE,"Ministry of Justice_32.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-30-september-2011","Ministry of Justice_109","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219729/moj-senior-data-300911.csv","TRUE","Ministry of Justice senior dataset","Senior civil service salaries and organograms - 30 September 2011","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2011","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 September","MoJ",TRUE,TRUE,"Ministry of Justice_109.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-30-september-2011","Ministry of Justice_112","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219731/noms-senior-data-300911.csv","TRUE","NOMS senior dataset","Senior civil service salaries and organograms - 30 September 2011","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2011","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 September","MoJ",TRUE,TRUE,"Ministry of Justice_112.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-30-september-2011","Ministry of Justice_115","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219733/ccrc-senior-data-300911.csv","TRUE","CCRC senior dataset","Senior civil service salaries and organograms - 30 September 2011","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2011","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 September","MoJ",TRUE,TRUE,"Ministry of Justice_115.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-30-september-2011","Ministry of Justice_120","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219736/ico-senior-data-300911.csv","TRUE","ICO senior dataset","Senior civil service salaries and organograms - 30 September 2011","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2011","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 September","MoJ",TRUE,TRUE,"Ministry of Justice_120.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-30-september-2011","Ministry of Justice_123","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219738/jac-senior-data-300911.csv","TRUE","JAC senior dataset","Senior civil service salaries and organograms - 30 September 2011","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2011","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 September","MoJ",TRUE,TRUE,"Ministry of Justice_123.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-30-september-2011","Ministry of Justice_126","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219740/lsc-senior-data-300911.csv","TRUE","LSC senior dataset","Senior civil service salaries and organograms - 30 September 2011","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2011","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 September","MoJ",TRUE,TRUE,"Ministry of Justice_126.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-30-september-2011","Ministry of Justice_129","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219742/lsb-senior-data-300911.csv","TRUE","LSB senior dataset","Senior civil service salaries and organograms - 30 September 2011","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2011","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 September","MoJ",TRUE,TRUE,"Ministry of Justice_129.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-30-september-2011","Ministry of Justice_132","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219744/parole-board-senior-data-300911.csv","TRUE","Parole Board senior dataset","Senior civil service salaries and organograms - 30 September 2011","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2011","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 September","MoJ",TRUE,TRUE,"Ministry of Justice_132.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-30-september-2011","Ministry of Justice_135","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219746/yjb-senior-data-300911.csv","TRUE","YJB senior dataset","Senior civil service salaries and organograms - 30 September 2011","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2011","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 September","MoJ",TRUE,TRUE,"Ministry of Justice_135.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-30-september-2011","Ministry of Justice_138","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219748/hmi-prison-senior-data-300911.csv","TRUE","HM Inspectorate of Prisons senior dataset","Senior civil service salaries and organograms - 30 September 2011","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2011","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 September","MoJ",TRUE,TRUE,"Ministry of Justice_138.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-30-september-2011","Ministry of Justice_141","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219750/hmi-probation-senior-data-300911.csv","TRUE","HM Inspectorate of Probation senior dataset","Senior civil service salaries and organograms - 30 September 2011","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2011","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 September","MoJ",TRUE,TRUE,"Ministry of Justice_141.csv"
"Ministry of Justice","http://www.gov.uk/government/publications/senior-civil-service-salaries-and-organograms-30-september-2011","Ministry of Justice_144","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219752/judicial-office-senior-data-300911.csv","TRUE","Judicial Office senior dataset","Senior civil service salaries and organograms - 30 September 2011","Salaries of all Directors and Director-Generals (SCS paybands 2 and 3) in the department.","2011","September","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 September","MoJ",TRUE,TRUE,"Ministry of Justice_144.csv"
