"","Age.band","Group","Date","Gender","count","total","share","gradeval","sorter","totalgroup","yvar"
"515","< 29","DfID",2012,"Male",60,1710,0.0350877192982456,1,5.63742690058479,FALSE,0.0350877192982456
"516","< 29","DfID",2013,"Male",70,1810,0.0386740331491713,1,5.58011049723757,FALSE,0.0386740331491713
"517","30-39","DfID",2008,"Female",290,1660,-0.174698795180723,2,5.60240963855422,FALSE,-0.174698795180723
"518","30-39","DfID",2009,"Female",290,1650,-0.175757575757576,2,5.62424242424242,FALSE,-0.175757575757576
"519","30-39","DfID",2010,"Female",310,1600,-0.19375,2,5.65,FALSE,-0.19375
"520","30-39","DfID",2011,"Female",300,1610,-0.186335403726708,2,5.67701863354037,FALSE,-0.186335403726708
"521","30-39","DfID",2012,"Female",320,1710,-0.187134502923977,2,5.63742690058479,FALSE,-0.187134502923977
"522","30-39","DfID",2013,"Female",350,1810,-0.193370165745856,2,5.58011049723757,FALSE,-0.193370165745856
"523","30-39","DfID",2008,"Male",220,1660,0.132530120481928,2,5.60240963855422,FALSE,0.132530120481928
"524","30-39","DfID",2009,"Male",230,1650,0.139393939393939,2,5.62424242424242,FALSE,0.139393939393939
"525","30-39","DfID",2010,"Male",210,1600,0.13125,2,5.65,FALSE,0.13125
"526","30-39","DfID",2011,"Male",220,1610,0.136645962732919,2,5.67701863354037,FALSE,0.136645962732919
"527","30-39","DfID",2012,"Male",230,1710,0.134502923976608,2,5.63742690058479,FALSE,0.134502923976608
"528","30-39","DfID",2013,"Male",260,1810,0.143646408839779,2,5.58011049723757,FALSE,0.143646408839779
"529","40-49","DfID",2008,"Female",290,1660,-0.174698795180723,3,5.60240963855422,FALSE,-0.174698795180723
"530","40-49","DfID",2009,"Female",290,1650,-0.175757575757576,3,5.62424242424242,FALSE,-0.175757575757576
"531","40-49","DfID",2010,"Female",280,1600,-0.175,3,5.65,FALSE,-0.175
"532","40-49","DfID",2011,"Female",290,1610,-0.180124223602484,3,5.67701863354037,FALSE,-0.180124223602484
"533","40-49","DfID",2012,"Female",300,1710,-0.175438596491228,3,5.63742690058479,FALSE,-0.175438596491228
"534","40-49","DfID",2013,"Female",300,1810,-0.165745856353591,3,5.58011049723757,FALSE,-0.165745856353591
"535","40-49","DfID",2008,"Male",320,1660,0.192771084337349,3,5.60240963855422,FALSE,0.192771084337349
"536","40-49","DfID",2009,"Male",300,1650,0.181818181818182,3,5.62424242424242,FALSE,0.181818181818182
"537","40-49","DfID",2010,"Male",300,1600,0.1875,3,5.65,FALSE,0.1875
"538","40-49","DfID",2011,"Male",290,1610,0.180124223602484,3,5.67701863354037,FALSE,0.180124223602484
"539","40-49","DfID",2012,"Male",290,1710,0.169590643274854,3,5.63742690058479,FALSE,0.169590643274854
"540","40-49","DfID",2013,"Male",290,1810,0.160220994475138,3,5.58011049723757,FALSE,0.160220994475138
"541","50-59","DfID",2008,"Female",130,1660,-0.0783132530120482,4,5.60240963855422,FALSE,-0.0783132530120482
"542","50-59","DfID",2009,"Female",140,1650,-0.0848484848484849,4,5.62424242424242,FALSE,-0.0848484848484849
"543","50-59","DfID",2010,"Female",130,1600,-0.08125,4,5.65,FALSE,-0.08125
"544","50-59","DfID",2011,"Female",140,1610,-0.0869565217391304,4,5.67701863354037,FALSE,-0.0869565217391304
"545","50-59","DfID",2012,"Female",150,1710,-0.087719298245614,4,5.63742690058479,FALSE,-0.087719298245614
"546","50-59","DfID",2013,"Female",170,1810,-0.0939226519337017,4,5.58011049723757,FALSE,-0.0939226519337017
"547","50-59","DfID",2008,"Male",210,1660,0.126506024096386,4,5.60240963855422,FALSE,0.126506024096386
"548","50-59","DfID",2009,"Male",210,1650,0.127272727272727,4,5.62424242424242,FALSE,0.127272727272727
"549","50-59","DfID",2010,"Male",190,1600,0.11875,4,5.65,FALSE,0.11875
"550","50-59","DfID",2011,"Male",190,1610,0.118012422360248,4,5.67701863354037,FALSE,0.118012422360248
"551","50-59","DfID",2012,"Male",210,1710,0.12280701754386,4,5.63742690058479,FALSE,0.12280701754386
"552","50-59","DfID",2013,"Male",230,1810,0.12707182320442,4,5.58011049723757,FALSE,0.12707182320442
"553","60-64","DfID",2008,"Female",30,1660,-0.0180722891566265,5,5.60240963855422,FALSE,-0.0180722891566265
"554","60-64","DfID",2009,"Female",30,1650,-0.0181818181818182,5,5.62424242424242,FALSE,-0.0181818181818182
"555","60-64","DfID",2010,"Female",30,1600,-0.01875,5,5.65,FALSE,-0.01875
"556","60-64","DfID",2011,"Female",30,1610,-0.0186335403726708,5,5.67701863354037,FALSE,-0.0186335403726708
"557","60-64","DfID",2012,"Female",20,1710,-0.0116959064327485,5,5.63742690058479,FALSE,-0.0116959064327485
"558","60-64","DfID",2013,"Female",20,1810,-0.0110497237569061,5,5.58011049723757,FALSE,-0.0110497237569061
"559","60-64","DfID",2008,"Male",30,1660,0.0180722891566265,5,5.60240963855422,FALSE,0.0180722891566265
"560","60-64","DfID",2009,"Male",30,1650,0.0181818181818182,5,5.62424242424242,FALSE,0.0181818181818182
"561","60-64","DfID",2010,"Male",40,1600,0.025,5,5.65,FALSE,0.025
"562","60-64","DfID",2011,"Male",30,1610,0.0186335403726708,5,5.67701863354037,FALSE,0.0186335403726708
"563","60-64","DfID",2012,"Male",30,1710,0.0175438596491228,5,5.63742690058479,FALSE,0.0175438596491228
"564","60-64","DfID",2013,"Male",30,1810,0.0165745856353591,5,5.58011049723757,FALSE,0.0165745856353591
"565","65 +","DfID",2008,"Female",0,1660,0,6,5.60240963855422,FALSE,0
"566","65 +","DfID",2009,"Female",0,1650,0,6,5.62424242424242,FALSE,0
"567","65 +","DfID",2010,"Female",0,1600,0,6,5.65,FALSE,0
"568","65 +","DfID",2011,"Female",10,1610,-0.0062111801242236,6,5.67701863354037,FALSE,-0.0062111801242236
"569","65 +","DfID",2012,"Female",10,1710,-0.00584795321637427,6,5.63742690058479,FALSE,-0.00584795321637427
"570","65 +","DfID",2013,"Female",10,1810,-0.00552486187845304,6,5.58011049723757,FALSE,-0.00552486187845304
"571","65 +","DfID",2008,"Male",0,1660,0,6,5.60240963855422,FALSE,0
"572","65 +","DfID",2009,"Male",0,1650,0,6,5.62424242424242,FALSE,0
"573","65 +","DfID",2010,"Male",0,1600,0,6,5.65,FALSE,0
"574","65 +","DfID",2011,"Male",0,1610,0,6,5.67701863354037,FALSE,0
"575","65 +","DfID",2012,"Male",10,1710,0.00584795321637427,6,5.63742690058479,FALSE,0.00584795321637427
"576","65 +","DfID",2013,"Male",0,1810,0,6,5.58011049723757,FALSE,0
"577","< 29","DH",2008,"Female",180,2250,-0.08,1,5.59111111111111,FALSE,-0.08
"578","< 29","DH",2009,"Female",190,2320,-0.0818965517241379,1,5.54310344827586,FALSE,-0.0818965517241379
"579","< 29","DH",2010,"Female",230,2710,-0.0848708487084871,1,5.54981549815498,FALSE,-0.0848708487084871
"580","< 29","DH",2011,"Female",180,2650,-0.0679245283018868,1,5.67547169811321,FALSE,-0.0679245283018868
"581","< 29","DH",2012,"Female",160,2400,-0.0666666666666667,1,5.68333333333333,FALSE,-0.0666666666666667
"582","< 29","DH",2013,"Female",130,2290,-0.0567685589519651,1,5.79039301310044,FALSE,-0.0567685589519651
"583","< 29","DH",2008,"Male",120,2250,0.0533333333333333,1,5.59111111111111,FALSE,0.0533333333333333
"584","< 29","DH",2009,"Male",130,2320,0.0560344827586207,1,5.54310344827586,FALSE,0.0560344827586207
"585","< 29","DH",2010,"Male",170,2710,0.0627306273062731,1,5.54981549815498,FALSE,0.0627306273062731
"586","< 29","DH",2011,"Male",140,2650,0.0528301886792453,1,5.67547169811321,FALSE,0.0528301886792453
"587","< 29","DH",2012,"Male",120,2400,0.05,1,5.68333333333333,FALSE,0.05
"588","< 29","DH",2013,"Male",110,2290,0.0480349344978166,1,5.79039301310044,FALSE,0.0480349344978166
"589","30-39","DH",2008,"Female",330,2250,-0.146666666666667,2,5.59111111111111,FALSE,-0.146666666666667
"590","30-39","DH",2009,"Female",370,2320,-0.15948275862069,2,5.54310344827586,FALSE,-0.15948275862069
"591","30-39","DH",2010,"Female",440,2710,-0.162361623616236,2,5.54981549815498,FALSE,-0.162361623616236
"592","30-39","DH",2011,"Female",450,2650,-0.169811320754717,2,5.67547169811321,FALSE,-0.169811320754717
"593","30-39","DH",2012,"Female",400,2400,-0.166666666666667,2,5.68333333333333,FALSE,-0.166666666666667
"594","30-39","DH",2013,"Female",380,2290,-0.165938864628821,2,5.79039301310044,FALSE,-0.165938864628821
"595","30-39","DH",2008,"Male",230,2250,0.102222222222222,2,5.59111111111111,FALSE,0.102222222222222
"596","30-39","DH",2009,"Male",250,2320,0.107758620689655,2,5.54310344827586,FALSE,0.107758620689655
"597","30-39","DH",2010,"Male",280,2710,0.103321033210332,2,5.54981549815498,FALSE,0.103321033210332
"598","30-39","DH",2011,"Male",280,2650,0.105660377358491,2,5.67547169811321,FALSE,0.105660377358491
"599","30-39","DH",2012,"Male",260,2400,0.108333333333333,2,5.68333333333333,FALSE,0.108333333333333
"600","30-39","DH",2013,"Male",230,2290,0.100436681222707,2,5.79039301310044,FALSE,0.100436681222707
"601","40-49","DH",2008,"Female",420,2250,-0.186666666666667,3,5.59111111111111,FALSE,-0.186666666666667
"602","40-49","DH",2009,"Female",420,2320,-0.181034482758621,3,5.54310344827586,FALSE,-0.181034482758621
"603","40-49","DH",2010,"Female",460,2710,-0.169741697416974,3,5.54981549815498,FALSE,-0.169741697416974
"604","40-49","DH",2011,"Female",460,2650,-0.173584905660377,3,5.67547169811321,FALSE,-0.173584905660377
"605","40-49","DH",2012,"Female",430,2400,-0.179166666666667,3,5.68333333333333,FALSE,-0.179166666666667
"606","40-49","DH",2013,"Female",420,2290,-0.183406113537118,3,5.79039301310044,FALSE,-0.183406113537118
"607","40-49","DH",2008,"Male",330,2250,0.146666666666667,3,5.59111111111111,FALSE,0.146666666666667
"608","40-49","DH",2009,"Male",310,2320,0.133620689655172,3,5.54310344827586,FALSE,0.133620689655172
"609","40-49","DH",2010,"Male",360,2710,0.132841328413284,3,5.54981549815498,FALSE,0.132841328413284
"610","40-49","DH",2011,"Male",340,2650,0.128301886792453,3,5.67547169811321,FALSE,0.128301886792453
"611","40-49","DH",2012,"Male",320,2400,0.133333333333333,3,5.68333333333333,FALSE,0.133333333333333
"612","40-49","DH",2013,"Male",300,2290,0.131004366812227,3,5.79039301310044,FALSE,0.131004366812227
"613","50-59","DH",2008,"Female",290,2250,-0.128888888888889,4,5.59111111111111,FALSE,-0.128888888888889
"614","50-59","DH",2009,"Female",290,2320,-0.125,4,5.54310344827586,FALSE,-0.125
"615","50-59","DH",2010,"Female",330,2710,-0.121771217712177,4,5.54981549815498,FALSE,-0.121771217712177
"616","50-59","DH",2011,"Female",350,2650,-0.132075471698113,4,5.67547169811321,FALSE,-0.132075471698113
"617","50-59","DH",2012,"Female",320,2400,-0.133333333333333,4,5.68333333333333,FALSE,-0.133333333333333
"618","50-59","DH",2013,"Female",320,2290,-0.139737991266376,4,5.79039301310044,FALSE,-0.139737991266376
"619","50-59","DH",2008,"Male",290,2250,0.128888888888889,4,5.59111111111111,FALSE,0.128888888888889
"620","50-59","DH",2009,"Male",280,2320,0.120689655172414,4,5.54310344827586,FALSE,0.120689655172414
"621","50-59","DH",2010,"Male",320,2710,0.118081180811808,4,5.54981549815498,FALSE,0.118081180811808
"622","50-59","DH",2011,"Male",330,2650,0.124528301886792,4,5.67547169811321,FALSE,0.124528301886792
"623","50-59","DH",2012,"Male",280,2400,0.116666666666667,4,5.68333333333333,FALSE,0.116666666666667
"624","50-59","DH",2013,"Male",290,2290,0.126637554585153,4,5.79039301310044,FALSE,0.126637554585153
"625","60-64","DH",2008,"Female",20,2250,-0.00888888888888889,5,5.59111111111111,FALSE,-0.00888888888888889
"626","60-64","DH",2009,"Female",30,2320,-0.0129310344827586,5,5.54310344827586,FALSE,-0.0129310344827586
"627","60-64","DH",2010,"Female",40,2710,-0.014760147601476,5,5.54981549815498,FALSE,-0.014760147601476
"628","60-64","DH",2011,"Female",40,2650,-0.0150943396226415,5,5.67547169811321,FALSE,-0.0150943396226415
"629","60-64","DH",2012,"Female",40,2400,-0.0166666666666667,5,5.68333333333333,FALSE,-0.0166666666666667
"630","60-64","DH",2013,"Female",40,2290,-0.0174672489082969,5,5.79039301310044,FALSE,-0.0174672489082969
"631","60-64","DH",2008,"Male",40,2250,0.0177777777777778,5,5.59111111111111,FALSE,0.0177777777777778
"632","60-64","DH",2009,"Male",50,2320,0.021551724137931,5,5.54310344827586,FALSE,0.021551724137931
"633","60-64","DH",2010,"Male",60,2710,0.022140221402214,5,5.54981549815498,FALSE,0.022140221402214
"634","60-64","DH",2011,"Male",60,2650,0.0226415094339623,5,5.67547169811321,FALSE,0.0226415094339623
"635","60-64","DH",2012,"Male",50,2400,0.0208333333333333,5,5.68333333333333,FALSE,0.0208333333333333
"636","60-64","DH",2013,"Male",50,2290,0.0218340611353712,5,5.79039301310044,FALSE,0.0218340611353712
"637","65 +","DH",2008,"Female",0,2250,0,6,5.59111111111111,FALSE,0
"638","65 +","DH",2009,"Female",0,2320,0,6,5.54310344827586,FALSE,0
"639","65 +","DH",2010,"Female",10,2710,-0.003690036900369,6,5.54981549815498,FALSE,-0.003690036900369
"640","65 +","DH",2011,"Female",10,2650,-0.00377358490566038,6,5.67547169811321,FALSE,-0.00377358490566038
"641","65 +","DH",2012,"Female",10,2400,-0.00416666666666667,6,5.68333333333333,FALSE,-0.00416666666666667
"642","65 +","DH",2013,"Female",10,2290,-0.00436681222707424,6,5.79039301310044,FALSE,-0.00436681222707424
"643","65 +","DH",2008,"Male",0,2250,0,6,5.59111111111111,FALSE,0
"644","65 +","DH",2009,"Male",0,2320,0,6,5.54310344827586,FALSE,0
"645","65 +","DH",2010,"Male",10,2710,0.003690036900369,6,5.54981549815498,FALSE,0.003690036900369
"646","65 +","DH",2011,"Male",10,2650,0.00377358490566038,6,5.67547169811321,FALSE,0.00377358490566038
"647","65 +","DH",2012,"Male",10,2400,0.00416666666666667,6,5.68333333333333,FALSE,0.00416666666666667
"648","65 +","DH",2013,"Male",10,2290,0.00436681222707424,6,5.79039301310044,FALSE,0.00436681222707424
"649","< 29","DCLG",2008,"Female",200,2980,-0.0671140939597315,1,5.67785234899329,FALSE,-0.0671140939597315
"650","< 29","DCLG",2009,"Female",150,2510,-0.0597609561752988,1,5.74501992031873,FALSE,-0.0597609561752988
"651","< 29","DCLG",2010,"Female",180,2650,-0.0679245283018868,1,5.6377358490566,FALSE,-0.0679245283018868
"652","< 29","DCLG",2011,"Female",130,2330,-0.055793991416309,1,5.62231759656652,FALSE,-0.055793991416309
"653","< 29","DCLG",2012,"Female",80,1890,-0.0423280423280423,1,5.62962962962963,FALSE,-0.0423280423280423
"654","< 29","DCLG",2013,"Female",100,1740,-0.0574712643678161,1,5.63218390804598,FALSE,-0.0574712643678161
"655","< 29","DCLG",2008,"Male",140,2980,0.0469798657718121,1,5.67785234899329,FALSE,0.0469798657718121
"656","< 29","DCLG",2009,"Male",90,2510,0.0358565737051793,1,5.74501992031873,FALSE,0.0358565737051793
"657","< 29","DCLG",2010,"Male",130,2650,0.0490566037735849,1,5.6377358490566,FALSE,0.0490566037735849
"658","< 29","DCLG",2011,"Male",80,2330,0.0343347639484979,1,5.62231759656652,FALSE,0.0343347639484979
"659","< 29","DCLG",2012,"Male",60,1890,0.0317460317460317,1,5.62962962962963,FALSE,0.0317460317460317
"660","< 29","DCLG",2013,"Male",60,1740,0.0344827586206897,1,5.63218390804598,FALSE,0.0344827586206897
"661","30-39","DCLG",2008,"Female",460,2980,-0.154362416107383,2,5.67785234899329,FALSE,-0.154362416107383
"662","30-39","DCLG",2009,"Female",390,2510,-0.155378486055777,2,5.74501992031873,FALSE,-0.155378486055777
"663","30-39","DCLG",2010,"Female",410,2650,-0.154716981132075,2,5.6377358490566,FALSE,-0.154716981132075
"664","30-39","DCLG",2011,"Female",390,2330,-0.167381974248927,2,5.62231759656652,FALSE,-0.167381974248927
"665","30-39","DCLG",2012,"Female",340,1890,-0.17989417989418,2,5.62962962962963,FALSE,-0.17989417989418
"666","30-39","DCLG",2013,"Female",290,1740,-0.166666666666667,2,5.63218390804598,FALSE,-0.166666666666667
"667","30-39","DCLG",2008,"Male",370,2980,0.124161073825503,2,5.67785234899329,FALSE,0.124161073825503
"668","30-39","DCLG",2009,"Male",310,2510,0.123505976095618,2,5.74501992031873,FALSE,0.123505976095618
"669","30-39","DCLG",2010,"Male",340,2650,0.128301886792453,2,5.6377358490566,FALSE,0.128301886792453
"670","30-39","DCLG",2011,"Male",340,2330,0.145922746781116,2,5.62231759656652,FALSE,0.145922746781116
"671","30-39","DCLG",2012,"Male",270,1890,0.142857142857143,2,5.62962962962963,FALSE,0.142857142857143
"672","30-39","DCLG",2013,"Male",240,1740,0.137931034482759,2,5.63218390804598,FALSE,0.137931034482759
"673","40-49","DCLG",2008,"Female",480,2980,-0.161073825503356,3,5.67785234899329,FALSE,-0.161073825503356
"674","40-49","DCLG",2009,"Female",420,2510,-0.167330677290837,3,5.74501992031873,FALSE,-0.167330677290837
"675","40-49","DCLG",2010,"Female",420,2650,-0.158490566037736,3,5.6377358490566,FALSE,-0.158490566037736
"676","40-49","DCLG",2011,"Female",420,2330,-0.180257510729614,3,5.62231759656652,FALSE,-0.180257510729614
"677","40-49","DCLG",2012,"Female",340,1890,-0.17989417989418,3,5.62962962962963,FALSE,-0.17989417989418
"678","40-49","DCLG",2013,"Female",300,1740,-0.172413793103448,3,5.63218390804598,FALSE,-0.172413793103448
"679","40-49","DCLG",2008,"Male",460,2980,0.154362416107383,3,5.67785234899329,FALSE,0.154362416107383
"680","40-49","DCLG",2009,"Male",410,2510,0.163346613545817,3,5.74501992031873,FALSE,0.163346613545817
"681","40-49","DCLG",2010,"Male",420,2650,0.158490566037736,3,5.6377358490566,FALSE,0.158490566037736
"682","40-49","DCLG",2011,"Male",370,2330,0.158798283261803,3,5.62231759656652,FALSE,0.158798283261803
"683","40-49","DCLG",2012,"Male",330,1890,0.174603174603175,3,5.62962962962963,FALSE,0.174603174603175
"684","40-49","DCLG",2013,"Male",290,1740,0.166666666666667,3,5.63218390804598,FALSE,0.166666666666667
"685","50-59","DCLG",2008,"Female",310,2980,-0.104026845637584,4,5.67785234899329,FALSE,-0.104026845637584
"686","50-59","DCLG",2009,"Female",270,2510,-0.107569721115538,4,5.74501992031873,FALSE,-0.107569721115538
"687","50-59","DCLG",2010,"Female",280,2650,-0.105660377358491,4,5.6377358490566,FALSE,-0.105660377358491
"688","50-59","DCLG",2011,"Female",220,2330,-0.0944206008583691,4,5.62231759656652,FALSE,-0.0944206008583691
"689","50-59","DCLG",2012,"Female",180,1890,-0.0952380952380952,4,5.62962962962963,FALSE,-0.0952380952380952
"690","50-59","DCLG",2013,"Female",170,1740,-0.0977011494252874,4,5.63218390804598,FALSE,-0.0977011494252874
"691","50-59","DCLG",2008,"Male",410,2980,0.13758389261745,4,5.67785234899329,FALSE,0.13758389261745
"692","50-59","DCLG",2009,"Male",360,2510,0.143426294820717,4,5.74501992031873,FALSE,0.143426294820717
"693","50-59","DCLG",2010,"Male",350,2650,0.132075471698113,4,5.6377358490566,FALSE,0.132075471698113
"694","50-59","DCLG",2011,"Male",280,2330,0.120171673819742,4,5.62231759656652,FALSE,0.120171673819742
"695","50-59","DCLG",2012,"Male",230,1890,0.121693121693122,4,5.62962962962963,FALSE,0.121693121693122
"696","50-59","DCLG",2013,"Male",230,1740,0.132183908045977,4,5.63218390804598,FALSE,0.132183908045977
"697","60-64","DCLG",2008,"Female",40,2980,-0.0134228187919463,5,5.67785234899329,FALSE,-0.0134228187919463
"698","60-64","DCLG",2009,"Female",30,2510,-0.0119521912350598,5,5.74501992031873,FALSE,-0.0119521912350598
"699","60-64","DCLG",2010,"Female",30,2650,-0.0113207547169811,5,5.6377358490566,FALSE,-0.0113207547169811
"700","60-64","DCLG",2011,"Female",30,2330,-0.0128755364806867,5,5.62231759656652,FALSE,-0.0128755364806867
"701","60-64","DCLG",2012,"Female",20,1890,-0.0105820105820106,5,5.62962962962963,FALSE,-0.0105820105820106
"702","60-64","DCLG",2013,"Female",20,1740,-0.0114942528735632,5,5.63218390804598,FALSE,-0.0114942528735632
"703","60-64","DCLG",2008,"Male",100,2980,0.0335570469798658,5,5.67785234899329,FALSE,0.0335570469798658
"704","60-64","DCLG",2009,"Male",70,2510,0.0278884462151394,5,5.74501992031873,FALSE,0.0278884462151394
"705","60-64","DCLG",2010,"Male",70,2650,0.0264150943396226,5,5.6377358490566,FALSE,0.0264150943396226
"706","60-64","DCLG",2011,"Male",60,2330,0.0257510729613734,5,5.62231759656652,FALSE,0.0257510729613734
"707","60-64","DCLG",2012,"Male",30,1890,0.0158730158730159,5,5.62962962962963,FALSE,0.0158730158730159
"708","60-64","DCLG",2013,"Male",30,1740,0.0172413793103448,5,5.63218390804598,FALSE,0.0172413793103448
"709","65 +","DCLG",2008,"Female",10,2980,-0.00335570469798658,6,5.67785234899329,FALSE,-0.00335570469798658
"710","65 +","DCLG",2009,"Female",0,2510,0,6,5.74501992031873,FALSE,0
"711","65 +","DCLG",2010,"Female",10,2650,-0.00377358490566038,6,5.6377358490566,FALSE,-0.00377358490566038
"712","65 +","DCLG",2011,"Female",0,2330,0,6,5.62231759656652,FALSE,0
"713","65 +","DCLG",2012,"Female",0,1890,0,6,5.62962962962963,FALSE,0
"714","65 +","DCLG",2013,"Female",0,1740,0,6,5.63218390804598,FALSE,0
"715","65 +","DCLG",2008,"Male",0,2980,0,6,5.67785234899329,FALSE,0
"716","65 +","DCLG",2009,"Male",10,2510,0.00398406374501992,6,5.74501992031873,FALSE,0.00398406374501992
"717","65 +","DCLG",2010,"Male",10,2650,0.00377358490566038,6,5.6377358490566,FALSE,0.00377358490566038
"718","65 +","DCLG",2011,"Male",10,2330,0.00429184549356223,6,5.62231759656652,FALSE,0.00429184549356223
"719","65 +","DCLG",2012,"Male",10,1890,0.00529100529100529,6,5.62962962962963,FALSE,0.00529100529100529
"720","65 +","DCLG",2013,"Male",10,1740,0.00574712643678161,6,5.63218390804598,FALSE,0.00574712643678161
"721","< 29","DfE",2008,"Female",210,3370,-0.0623145400593472,1,5.6973293768546,FALSE,-0.0623145400593472
"722","< 29","DfE",2009,"Female",240,3400,-0.0705882352941176,1,5.71764705882353,FALSE,-0.0705882352941176
"723","< 29","DfE",2010,"Female",250,3110,-0.0803858520900322,1,5.61414790996785,FALSE,-0.0803858520900322
"724","< 29","DfE",2011,"Female",180,2770,-0.0649819494584837,1,5.69675090252708,FALSE,-0.0649819494584837
"725","< 29","DfE",2012,"Female",190,2800,-0.0678571428571429,1,5.68571428571429,FALSE,-0.0678571428571429
"726","< 29","DfE",2013,"Female",440,6550,-0.067175572519084,1,5.65190839694657,FALSE,-0.067175572519084
"727","< 29","DfE",2008,"Male",140,3370,0.0415430267062315,1,5.6973293768546,FALSE,0.0415430267062315
"728","< 29","DfE",2009,"Male",130,3400,0.0382352941176471,1,5.71764705882353,FALSE,0.0382352941176471
"729","< 29","DfE",2010,"Male",140,3110,0.045016077170418,1,5.61414790996785,FALSE,0.045016077170418
"730","< 29","DfE",2011,"Male",110,2770,0.0397111913357401,1,5.69675090252708,FALSE,0.0397111913357401
"731","< 29","DfE",2012,"Male",90,2800,0.0321428571428571,1,5.68571428571429,FALSE,0.0321428571428571
"732","< 29","DfE",2013,"Male",280,6550,0.0427480916030534,1,5.65190839694657,FALSE,0.0427480916030534
"733","30-39","DfE",2008,"Female",510,3370,-0.1513353115727,2,5.6973293768546,FALSE,-0.1513353115727
"734","30-39","DfE",2009,"Female",510,3400,-0.15,2,5.71764705882353,FALSE,-0.15
"735","30-39","DfE",2010,"Female",490,3110,-0.157556270096463,2,5.61414790996785,FALSE,-0.157556270096463
"736","30-39","DfE",2011,"Female",430,2770,-0.155234657039711,2,5.69675090252708,FALSE,-0.155234657039711
"737","30-39","DfE",2012,"Female",460,2800,-0.164285714285714,2,5.68571428571429,FALSE,-0.164285714285714
"738","30-39","DfE",2013,"Female",1100,6550,-0.16793893129771,2,5.65190839694657,FALSE,-0.16793893129771
"739","30-39","DfE",2008,"Male",320,3370,0.0949554896142433,2,5.6973293768546,FALSE,0.0949554896142433
"740","30-39","DfE",2009,"Male",320,3400,0.0941176470588235,2,5.71764705882353,FALSE,0.0941176470588235
"741","30-39","DfE",2010,"Male",300,3110,0.0964630225080386,2,5.61414790996785,FALSE,0.0964630225080386
"742","30-39","DfE",2011,"Male",280,2770,0.101083032490975,2,5.69675090252708,FALSE,0.101083032490975
"743","30-39","DfE",2012,"Male",300,2800,0.107142857142857,2,5.68571428571429,FALSE,0.107142857142857
"744","30-39","DfE",2013,"Male",700,6550,0.106870229007634,2,5.65190839694657,FALSE,0.106870229007634
"745","40-49","DfE",2008,"Female",770,3370,-0.228486646884273,3,5.6973293768546,FALSE,-0.228486646884273
"746","40-49","DfE",2009,"Female",770,3400,-0.226470588235294,3,5.71764705882353,FALSE,-0.226470588235294
"747","40-49","DfE",2010,"Female",690,3110,-0.221864951768489,3,5.61414790996785,FALSE,-0.221864951768489
"748","40-49","DfE",2011,"Female",640,2770,-0.231046931407942,3,5.69675090252708,FALSE,-0.231046931407942
"749","40-49","DfE",2012,"Female",600,2800,-0.214285714285714,3,5.68571428571429,FALSE,-0.214285714285714
"750","40-49","DfE",2013,"Female",1340,6550,-0.204580152671756,3,5.65190839694657,FALSE,-0.204580152671756
"751","40-49","DfE",2008,"Male",510,3370,0.1513353115727,3,5.6973293768546,FALSE,0.1513353115727
"752","40-49","DfE",2009,"Male",470,3400,0.138235294117647,3,5.71764705882353,FALSE,0.138235294117647
"753","40-49","DfE",2010,"Male",400,3110,0.128617363344051,3,5.61414790996785,FALSE,0.128617363344051
"754","40-49","DfE",2011,"Male",380,2770,0.137184115523466,3,5.69675090252708,FALSE,0.137184115523466
"755","40-49","DfE",2012,"Male",390,2800,0.139285714285714,3,5.68571428571429,FALSE,0.139285714285714
"756","40-49","DfE",2013,"Male",850,6550,0.129770992366412,3,5.65190839694657,FALSE,0.129770992366412
"757","50-59","DfE",2008,"Female",420,3370,-0.124629080118694,4,5.6973293768546,FALSE,-0.124629080118694
"758","50-59","DfE",2009,"Female",440,3400,-0.129411764705882,4,5.71764705882353,FALSE,-0.129411764705882
"759","50-59","DfE",2010,"Female",390,3110,-0.12540192926045,4,5.61414790996785,FALSE,-0.12540192926045
"760","50-59","DfE",2011,"Female",350,2770,-0.126353790613718,4,5.69675090252708,FALSE,-0.126353790613718
"761","50-59","DfE",2012,"Female",370,2800,-0.132142857142857,4,5.68571428571429,FALSE,-0.132142857142857
"762","50-59","DfE",2013,"Female",910,6550,-0.138931297709924,4,5.65190839694657,FALSE,-0.138931297709924
"763","50-59","DfE",2008,"Male",380,3370,0.112759643916914,4,5.6973293768546,FALSE,0.112759643916914
"764","50-59","DfE",2009,"Male",400,3400,0.117647058823529,4,5.71764705882353,FALSE,0.117647058823529
"765","50-59","DfE",2010,"Male",330,3110,0.106109324758842,4,5.61414790996785,FALSE,0.106109324758842
"766","50-59","DfE",2011,"Male",290,2770,0.104693140794224,4,5.69675090252708,FALSE,0.104693140794224
"767","50-59","DfE",2012,"Male",300,2800,0.107142857142857,4,5.68571428571429,FALSE,0.107142857142857
"768","50-59","DfE",2013,"Male",690,6550,0.105343511450382,4,5.65190839694657,FALSE,0.105343511450382
"769","60-64","DfE",2008,"Female",40,3370,-0.0118694362017804,5,5.6973293768546,FALSE,-0.0118694362017804
"770","60-64","DfE",2009,"Female",40,3400,-0.0117647058823529,5,5.71764705882353,FALSE,-0.0117647058823529
